type,title,release_year,duration,listed_in,description
TV Show,Ascension,2015,1 Season,Science Fiction,"In 1963, the U.S. government launched a covert space mission sending hundreds of men, women and children on a century-long voyage aboard the starship Ascension to populate a new world. Nearly 50 years into the journey, as they approach the point of no return, a mysterious murder of a young woman causes the ship's population to question the true nature of their mission."
TV Show,Content,2020,1 Season,Science Fiction,"In late 2008, 24-year-old Abbie is laid off from her entry-level job and must find a way to afford Boston's high cost of living. Unable to find a new job, she decides to use emerging media platforms -and her improv skills- to scam her way into the start-up world. She and her peers in the comedy scene find themselves at the cutting edge of the dawn of social media and data extraction."
TV Show,Eternal Love of Dream,2020,1 Season,Science Fiction,"Queen of Qing Qiu, Bai Feng Jiu, is the only red nine-tailed fox in the world. One day, Feng Jiu is attacked by a savage beast while seeking cultivation in the mountains and is saved by the first emperor of Heaven, Dong Hua. Grateful and feeling indebted, Feng Jiu accompanies Dong Hua to vanquish the Demon Lord."
TV Show,UFO Secret Reports,2020,1 Season,Science Fiction,A look into the secret reports of UFO'S and the individuals across the globe that have had encounters and sitings.Can it be true that we are not alone and our there governments that are hiding the truth.
TV Show,Sinbad,2012,1 Season,Science Fiction,"A thrilling, modern, magical reinvention of the famous legend from the Arabian Nights. On the run from his home town of Basra and under a curse from his grandmother for a killing that led to the death of his much-loved brother, the streetwise Sinbad finds himself on an epic and emotional quest to rid himself of the curse and to embrace his destiny."
TV Show,Dragon Half,1993,1 Season,Science Fiction,Mink-the daughter of a dragon and a retired dragon slayer-sets out on a journey to find love and gets into a fighting tournament along the way!
TV Show,Action Figure Adventure,2020,1 Season,Science Fiction,Follow collector Jay Bartlett across North America as he attempts to build the ultimate action figure auction in the name of charity!
TV Show,Chronofilm,2021,1 Season,Science Fiction,"A team of investigators travels back in time with the Chronofilm Institute, observing history but never interfering. Eventually, they will have to decide whether to keep their past intact or change it for the hope of a better future."
TV Show,Hargrave,2021,1 Season,Science Fiction,"In the midst of serious doubts about his career and life, Detective Matthew Hargrave is contacted by a mysterious woman about her missing husband. Initially reluctant to take the case, Hargrave is compelled to investigate, triggering a series of life altering events that peel back the layers of his reality."
TV Show,The Z Virus,2017,1 Season,Science Fiction,"The Z Virus is an apocalyptic TV series of survival when a deadly virus from a meteor turns the earth into a zombie infested world no one could have imagined. The Johnson's, a dooms day family and a rag tag group of survivors have found their way onto the Johnson's ranch on Catalina Island off the coast of California after a meteor strike that begins a zombie apocalypse."
TV Show,Message from Space Galactic Wars,1978,1 Season,Science Fiction,"Centuries after the people of Earth master interstellar travel, humanity is thriving across the galaxy. But this all changes when the Gavanas Empire arrives, as the merciless despot Roxair XIII quickly conquers the 15th Solar System and enslaves all life there to his cause!"
