type,title,release_year,duration,listed_in,description
TV Show,Tom Walker: Very Very,2020,1 Season,Comedy,"A love letter to mime (and to a coat) written by award-winning idiot Tom Walker, who keeps talking during what he insists is a mime show."
TV Show,Time Enna Boss (Telugu),2020,1 Season,Comedy,"Time Enna Boss is a Tamil sitcom that deals with the everyday adventures of an average IT guy, who ends up sharing his apartment with four random time travellers from different time periods, who accidentally get trapped in present day Chennai."
TV Show,Time Enna Boss,2020,1 Season,Comedy,"Time Enna Boss is a Tamil sitcom that deals with the everyday adventures of an average IT guy, who ends up sharing his apartment with four random time travellers from different time periods, who accidentally get trapped in present day Chennai."
TV Show,Threesome,2012,2 Seasons,Comedy,"What happens when three friends have a threesome and one of them gets pregnant? Now there's a baby on board, irrepressible couple Alice, Mitch and their gay best friend Richie have put their hedonistic lifestyle on hold and are attempting to take their new responsibilities completely seriously. One thing's for sure, they all adore baby Lily. The rest they're still working on."
TV Show,The Tick,2019,2 Seasons,Comedy,"Tick and Arthur have freed the City from The Terror - now they must defend it from new villains and old enemies. That is if they can convince AEGIS, the government agency in charge of superhero regulation, that they deserve the job. But now that the City is ‘safe enough to protect’ Tick and Arthur begin to see they’ve got competition..."
TV Show,The Sleepless Princess,2020,1 Season,Comedy,"The princess Churyue Xu (Yixuan Hu), and the decisive general Yao Xue (Yecheng Zheng) are total strangers. However, a palace assassination brings them together. Churyue Xu concealed her identity to marry Yao Xue, but she doesn't know this marriage is a nightmare."
TV Show,The Royle Family,2006,4 Seasons,Comedy,"A documentary in which Shaun Ryder, Jimmy McGovern, Paul Abott and Paul Heaton pay tribute to Craig Cash and Caroline Aherne's sitcom. With celebrity guests JK Rowling, Peter Kay, Johnny Vegas, Noel Gallagher and Richard and Judy, who recollect some of their favorite moments from past episodes."
TV Show,The Office,2003,2 Seasons,Comedy,"Season 2 of the multi-award winning comedy set in the Slough branch of Wenham-Hogg paper company in suburban London, starring Ricky Gervais and Steven Merchant. Change can be stressful, but manager David Brent thinks he can handle it all. He's got a new boss, Tim has a new office romance, Finchy is still a riot, Kevin still has eczema and Gareth is still the office half-wit."
TV Show,The Next Steps,2016,1 Season,Comedy,"First comes love then comes...something. Come join Chris and Beth's journey as they navigate through the ups and downs of a relationship that's stuck in a big rut. ""I kind of hope they stay in a rut, because their rut is our huge LOL. The Next Steps' stars Anthony Fanelli & Lyndsey Doolen have the skills of making you laugh as soon as they appear on screen!!"" -David Dean, The Serial Optimist"
TV Show,The New V.I.P.'s,2017,1 Season,Comedy,Four low level employees seize control of a major corporation after accidentally murdering the CEO. [Like this Pilot? Go to www.amazon.com/pilotseason to take the survey.]
TV Show,The Marvelous Mrs. Maisel,2019,3 Seasons,Comedy,"Midge and Susie discover that life on tour with Shy is glamorous but humbling, and they learn a lesson about show business they’ll never forget. Joel struggles to support Midge while pursuing his own dreams. Abe embraces a new mission and Rose learns she has talents of her own."
TV Show,The Lucy Show,1967,3 Seasons,Comedy,"After her husband's death, Lucy Carmichael, and her recently divorced best friend, Vivian Bagley, move into a house together with their children. Now on her own, the widow Lucy she grapples with the comical complications of life, with her income being controlled by a grumpy banker named Mr. Mooney."
TV Show,The Kennedys,2015,1 Season,Comedy,"It's 1978, and Brenda, Tony and Emma Kennedy move to Jessop Road estate, in Stevenage. Brenda aspires to the 'middle class' lifestyle, and is excited about the opportunity for social development the estate offers; they can host middle class dinner parties, drive middle class cars and do middle class small talk with their new middle class neighbors."
TV Show,The Kacey Musgraves Christmas Show,2019,1 Season,Comedy,"This holiday season, join Kacey Musgraves for THE KACEY MUSGRAVES CHRISTMAS SHOW, a holiday variety show featuring new songs and time-honored classics. Special guests include Camila Cabello, Kendall Jenner, James Corden, Lana Del Rey, the Radio City Rockettes, and many more. Kacey is sure to bring holiday cheer with this modern update on the classic holiday variety special."
TV Show,The Invisibles,2008,1 Season,Comedy,"After fifteen years of living it up in the Costa Del Crime, ex-criminals Mo and Sid soon discover everyday life is a far cry from the white knuckle ride of a spot of breaking and entering."
TV Show,The Indian Doctor,2010,1 Season,Comedy,"The Sharmas struggle to cope with the culture shock of being educated foreigners in a small working class village, but the doctor's gentle bedside manner and understanding of human nature helps win over the local people. To the dismay of his wife, Dr. Sharma refuses her appeals to leave until he has exposed a cover-up at the coal mine detrimental to the miners' health."
TV Show,The Inbetweeners,2010,3 Seasons,Comedy,"The BAFTA award winning E4 comedy The Inbetweenersis back for a third series, with more tales of awkwardness, idiocy and sexual misadventure from Will, Simon, Jay and Neil. Now in their final year at school the boys are looking forward to a new era of respect, credibility, and, as the year 13 boys, ""the pick of the birds""."
TV Show,The Carol Burnett Show,1972,1 Season,Comedy,"For over a decade, this extravaganza of comedy, song and dance defined entertainment for TV viewers. The Carol Burnett Show brought the actors and audience close together. Beloved for her signature audience Questions and Answers famous Tarzan yell, Burnett's brilliant troupe stars Harvey Korman, Vicki Lawrence and Lyle Waggoner."
TV Show,The Best of The Three Stooges in Color!,1936,1 Season,Comedy,"The Stooges are back in these hilarious episodes, where you'll see Larry, Curly, Moe and Shemp perform the comedy that made them famous. Remastered from the original 35mm film elements, these classic Three Stooges shorts are brought to you fully restored and in color, looking better than they ever have before!"
TV Show,SWIINE,2016,1 Season,Comedy,Season 1 of SWIINE
TV Show,Swedish Dicks,2018,2 Seasons,Comedy,"Swedish dicks is a half hour single camera comedy about an aging ex-stuntman (peter stormare) stuck in the past, and an overly optimistic swedish dj (johan glans) stuck in the digital world. Together they get unstuck by forming the private detective firm swedish dicks - solving some of the strangest and wildest cases la has ever seen."
TV Show,Some Assembly Required,2016,1 Season,Comedy,A 14 year-old takes ownership of a toy company and hires a group of his friends to help him create amazing new toys.
TV Show,Snobs,2003,1 Season,Comedy,"Three unlikely friends - Abby, the daughter of a wealthy, middle class traditional family; Marian, a boy from a group of modern-day nomads knows as Ferals; and Marians almost human dog, Snobs. The series is set in the picture postcard community of Tranquil Waters on Sydneys northern beaches."
TV Show,SNG: Don't Come Last,2017,1 Season,Comedy,"Karan hosts this episode and makes Varun, Aadar and Kautuk go through three rounds of whacked out games. Watch this episode to find out which of these idiots comes last and the shocking punishment that follows!"
TV Show,"Sister, Sister",1999,6 Seasons,Comedy,"Tia and Tamera are twins who were separated at birth, with each being adopted by a different parent. One day, the teens have a chance encounter while shopping at a clothing store in the mall. After the families meet, Tamera's adoptive father reluctantly allows Tia and her mother to move into his home so the girls can be together."
TV Show,Shaitaan Haveli,2018,1 Season,Comedy,B-Grade filmmaker Hariman shows up to shoot his horror film at an old haveli. Freak occurrences make the crew realise that they're not just shooting a horror film but are soon going to be living one.
TV Show,Series_Project_UN_Test_UHD,2020,1 Season,Comedy,Season1_Project_UN_Test_UHD short description
TV Show,SENTOSHA: Battle Wheels,2018,1 Season,Comedy,"Renowned entertainers and car lovers grasp the wheel and compete with their battle cars in a variety of never before seen challenges! They face off in life-threatening duels designed to test their speed, courage, and above all, their grit! Put the pedal to the metal! Burn! Destroy! Crash into! This is a new show of the “Dangertainment variety (danger + entertainment)”. (C) 2017 YD Creation (C)"
TV Show,Scrubs,2010,9 Seasons,Comedy,"The doctors are ready to see you now. And this season, there are old favorites and new blood. J.D. returns, but this time to teach med school, along with Turk, Drs. Cox and Kelso and Intern Denise. Can J.D. and Turk show them how to handle life and death situations without taking life too seriously? Get ready to examine one of the funniest and most unique shows on television."
TV Show,Russell Peters: Deported,2020,1 Season,Comedy,"Russell Peters takes his culturally comedic roadshow to the land of his ancestors, Mumbai, India for an evening that’s as informative as it is entertaining. Reflecting on his own immigrant lineage Peters proves why he’s more than one in 1.3 billion."
TV Show,Rob Delaney: Jackie,2020,1 Season,Comedy,"Critically acclaimed American comic, and co-creator & star of ‘Catastrophe’, Rob Delaney unpacks the horror and the joys of his life in London: swimming in tea, getting scammed, being a father and a husband, the monarchy, the rise of the sexbots, and the disappearance of his friend Jackie."
TV Show,Rich Africans,2018,1 Season,Comedy,Two Rich Africans try to find their way in America.
TV Show,Rex the Runt,2001,2 Seasons,Comedy,"Discover the Joy of Rex. Join REX THE RUNT and his chums – the pert-bum-loving Wendy, Chuffy-chomping Bad Bob and our own little Hoover-hankering Vince – for bizarre Telly adventures with Easter Island stone-head aliens, singing sausages, a Sinister Secret Laboratory, the Go-Back-In-Time-A-Tron? and more! REX THE RUNT, the cult hit that originally aired on the BBC (from the company that brought you Wallace and Gromit and Chicken Run), is an amazingly stupid and stupendously amusing romp that'll challenge everything you thought you knew about plasticene dogs."
TV Show,Rasbhari (4K UHD),2020,1 Season,Comedy,"Nand is amongst the rush of men who pursue Shanu, the new English teacher in Meerut. Upon his discovering her supposed alter-ego, the sex-obsessed spirit of Rasbhari, their relationship takes a new turn. A now matured Nand, takes up the responsibility of saving Shanu from the ongoing witch hunt by the women of the town initiated by his own mother, Pushpa."
TV Show,Rasbhari,2020,1 Season,Comedy,"Nand is amongst the rush of men who pursue Shanu, the new English teacher in Meerut. Upon his discovering her supposed alter-ego, the sex-obsessed spirit of Rasbhari, their relationship takes a new turn. A now matured Nand, takes up the responsibility of saving Shanu from the ongoing witch hunt by the women of the town initiated by his own mother, Pushpa."
TV Show,Pushpavalli (Telugu),2020,2 Seasons,Comedy,"Restraint, boundaries and animal rights are all things Pushpavalli failed to learn last season. Having burned her hands last time with the charming Nikhil, Pushpavalli appears to have moved on with her sweet and gentle fiance Vidyuth."
TV Show,Pushpavalli (Tamil),2020,2 Seasons,Comedy,"Restraint, boundaries and animal rights are all things Pushpavalli failed to learn last season. Having burned her hands last time with the charming Nikhil, Pushpavalli appears to have moved on with her sweet and gentle fiance Vidyuth."
TV Show,Pushpavalli,2020,2 Seasons,Comedy,"Restraint, boundaries and animal rights are all things Pushpavalli failed to learn last season. Having burned her hands last time with the charming Nikhil, Pushpavalli appears to have moved on with her sweet and gentle fiance Vidyuth."
TV Show,Psych,2014,8 Seasons,Comedy,"""Psych,"" USA's longest-running series, returns for Season 8! ""Psych"" stars James Roday, Dulé Hill, Corbin Bernsen, Maggie Lawson, Timothy Omundson and Kirsten Nelson, who makes her directorial debut."
TV Show,Pramface,2014,3 Seasons,Comedy,"As far as Jamie's concerned his relationship with Laura is now on track. It's his final year of school and he's starting to plan for his future. He's got it all figured out and it would all be so much easier if Laura felt the same. University is beckoning and there's a niggling thought that just won't go away: Is Jamie, sweet as he is, the best she can do?"
TV Show,Playful Kiss,2010,1 Season,Comedy,"In this K-drama romance, ditsy Oh Ha-ni confesses her love to studious school golden boy Seung-jo. After she gets rejected, an earthquake forces them to move in together. But can living in close quarters bring them closer, or pull them apart?"
TV Show,People Like Us,1999,1 Season,Comedy,"Chris Langham stars as the inept fictional interviewer Roy Mallard in this spoof documentary series. In an attempt to get under the skin of what it's like to be one of Britain's unsung professionals, Roy travels across the nation to interview a variety of 'ordinary folk'."
TV Show,One on One,2006,5 Seasons,Comedy,A sportscaster must take on the responsibility of being a full-time dad when his teenage daughter moves in with him.
TV Show,One Mississippi,2017,2 Seasons,Comedy,"Love is in the air when we pick up with Tig, Bill & Remy, living together again in Mississippi. It's a season of new beginnings and new relationships for each of them. Tig’s back on the radio, but her outspoken point of view proves controversial for the local market. A chance to take a bigger stage in New Orleans comes with more reach, and responsibility."
TV Show,One Mic Stand,2019,1 Season,Comedy,"This season, Sapan Verma brings on Bhuvan Bam, Taapsee Pannu, Richa Chadha, Vishal Dadlani and Dr. Shashi Tharoor to make their stand-up comedy debut with the help of Zakir Khan, Kunal Kamra, Angad Ranyal, Rohan Joshi and Ashish Shakya."
TV Show,New York Goes To Hollywood,2008,1 Season,Comedy,"New York is finally ready to tackle her lifelong dream: superstardom. Don't get it wrong - New York is already a star but she wants to be on the A-list - as a legit actress. In order to focus on her new mission, New York has to put her last conquest, Tailor Made, on the back burner as she tries to take on Tinsel Town."
TV Show,My Heroic Husband,2021,1 Season,Comedy,A modern businessman travels back to ancient times; he lands in the body of a man about to be married as a matrilocal husband into a family of cloth merchants. He then begins incorporating modern methods and ideals to help his friends and battle corrupt local businesses. Ultimately he becomes involved in the affairs of the country.
TV Show,My Girlfriend is Shobitch,2017,1 Season,Comedy,"An innocently lewd relationship begins when Shinozaki confesses to a girl who takes everything too seriously, including sex."
TV Show,Mr. D,2018,8 Seasons,Comedy,"In the final season, Gerry takes on a whole new surprising role to the dismay of the other staff."
TV Show,Mozart in the Jungle,2018,4 Seasons,Comedy,"New melodies arise as Rodrigo & Hailey take their relationship public. Hailey struggles to prove herself as a conductor, while Rodrigo fights to keep his inspiration alive. Thomas joins a start-up orchestra in Queens that challenges Gloria."
TV Show,Moone Boy,2015,3 Seasons,Comedy,The third season of the hilariously funny and warm comedy based on Chris O' Dowd's life growing up in 1980's Ireland.
TV Show,Moesha,2001,6 Seasons,Comedy,"Moesha Mitchell is a teenager juggling school, friendships and romance. Previously the female head of the household, she is learning to love and trust her father's new wife. While at home, she does her best to be the ""glue"" that helps hold her family together."
TV Show,Miranda: Christmas 2014,2015,1 Season,Comedy,"It doesn't matter what Miranda attempts in life, whether it's dating or simply dealing with her overbearing mother, she always seems to fall flat, often quite literally. But for all her clumsiness and social awkwardness, Miranda finds herself with two marriage proposals. Will Miranda choose one of them, or will she run away?"
TV Show,Mind The Malhotras (4K UHD),2019,1 Season,Comedy,"The Malhotras are a couple going through mid-life marital crisis. Their nok-jhoks seem endless even as marriages around them are falling apart. With two teenage daughters, a notorious son, and an annoying mother in law, life isn’t getting any easier for Rishabh and Shefali. As a therapist tries to make sense of it, we get a sneak into the hilarious yet relatable story of this modern Indian couple."
TV Show,Mind The Malhotras,2019,1 Season,Comedy,"The Malhotras are a couple going through mid-life marital crisis. Their nok-jhoks seem endless even as marriages around them are falling apart. With two teenage daughters, a notorious son, and an annoying mother in law, life isn’t getting any easier for Rishabh and Shefali. As a therapist tries to make sense of it, we get a sneak into the hilarious yet relatable story of this modern Indian couple."
TV Show,Man's World,2015,1 Season,Comedy,"What if women treated men, the way men treat women? It is a story about walking a mile in their shoes, in that world. Kiran, the protagonist, believes the world is really unfair to men. Fed up, he prays for the world to flip and for men and women to interchange places. As they say, be careful what you wish for."
TV Show,Mad Dogs,2016,1 Season,Comedy,"When a group of underachieving 40-something friends gather in Belize to celebrate the early retirement of an old friend, a series of wild events unfold, exposing dark secrets, deception and even murder."
TV Show,Mad About You,2019,1 Season,Comedy,"A revival of the 1990s sitcom, Mad About You centers on the trials and tribulations of a married couple living in New York."
TV Show,Love and Marriage,2013,1 Season,Comedy,"When Pauline Paradise decides that she has had enough of her immediate family, she decides to move in with her sister, who has a decidedly more unconventional life."
TV Show,LOL: Last One Laughing,2019,2 Seasons,Comedy,"Eugenio Derbez kicks off the exciting second season of LOL with a new cast of contenders. Lots of changes and pressure is on, as the battle to keep a straight face and win the million pesos begins."
TV Show,LOL: Australia,2020,1 Season,Comedy,"Hosted by Rebel Wilson, 10 of Australia’s finest comedians battle it out to see who can keep a straight face while simultaneously trying to make their opponents laugh. Comedians who laugh will be eliminated one-by-one, until a single comedian remains. With $100,000 on the line, who will Rebel crown the Last One Laughing?."
TV Show,Little Coincidences,2021,3 Seasons,Comedy,"Marta and Javi are going to have a child, but many things are coming between them... An ocean for one as Marta is in Mexico and Javi – a minor detail – married someone else. If ‘fate’ has something in store for them, it would seem to be that they will not be together. In this final season they must decide whether or not to challenge what fortune has mapped out for them."
TV Show,Life with Elizabeth,1954,1 Season,Comedy,"Revisit this fun-loving series as Elizabeth and Alvin face myriad predicaments, with laughter to spare. Betty White stars as Elizabeth, newlywed wife of Alvin, played by Del Moore. The skits, or ""incidents,"" in each episode, were based on sketches from White's Talk Show ""Hollywood on Television."""
TV Show,Lano & Woodley: Fly,2020,1 Season,Comedy,"Australia’s favourite double act Colin Lane and Frank Woodley have reunited to create the comeback masterpiece FLY. No more stupid silly nonsense, it’s time to make THEATRE! An epic show about the history of aviation, no less. There is no reason whatsoever to think this will go as planned."
TV Show,Laakhon Mein Ek (Telugu),2019,2 Seasons,Comedy,"Dr Shreya is posted in Sitlapur village to conduct a cataract camp. But the villagers aren't the biggest believers in Government healthcare, the supplies aren't separate from the politics, and the staff isn't the dream team one would desire. Dr Shreya keeps fighting the system, but the question remains whether she will change the system or will the system change her?"
TV Show,Laakhon Mein Ek (Tamil),2019,2 Seasons,Comedy,"Dr Shreya is posted in Sitlapur village to conduct a cataract camp. But the villagers aren't the biggest believers in Government healthcare, the supplies aren't separate from the politics, and the staff isn't the dream team one would desire. Dr Shreya keeps fighting the system, but the question remains whether she will change the system or will the system change her?"
TV Show,King Gary,2020,1 Season,Comedy,"Our story follows childhood sweethearts Gary and Terri King and their aspirations to achieve social acceptance and moderate material success in competitive suburbia. This, accompanied by drama queen Gary's constant strive to impress his prehistoric old school Dad Big Gary and attempt to fill his big boots, equals a massive 'try-hard' douchebag."
TV Show,Judith Lucy: Judith Lucy Vs Men,2020,1 Season,Comedy,"Judith Lucy is single again. Reflecting on her entire history with men, she concludes that maybe it’s time to shut up shop: ‘Whatever it is that I’m selling, a lot of straight men simply aren’t interested in buying it.’ In this show Jude recounts her full history with the opposite sex and asks the audience to determine whether she should ever date again. Should Judith hang up her vagina for good?"
TV Show,Jim Gaffigan: The Pale Tourist,2020,1 Season,Comedy,"Jim Gaffigan boldly goes where no stand-up comedian has gone before: everywhere! During the Pale Tourist global tour, Jim traveled the world meeting locals and learning about their culture. He then transformed those experiences into stand-up sets of all-new material specific to each country he visited. Watch as Jim brings his relatable brand of comedy to Spain and Canada in these two new specials."
TV Show,Jim Gaffigan: Quality Time,2019,1 Season,Comedy,"[Premieres August 16, 2019] Jim Gaffigan is in top form for his 7th comedy special. The 4-time Grammy nominated comedian, doesn’t understand why we aren’t more honest about the reasons we don’t want to attend events, while at the same time embraces lying to kids. From horses and dog birthdays to traveling and museums, Jim continues to impress. Sit back and enjoy Quality Time with Jim Gaffigan!"
TV Show,Jean Claude Van Johnson,2017,1 Season,Comedy,"What if I told you that Jean-Claude Van Damme - yes, THAT Jean-Claude Van Damme - was, in fact, a secret agent? That his entire film career was built solely as a front for his black ops? Would you believe me? No? Well then that’s egg on your face because that’s what this show is about."
TV Show,Jayde Adams: Serious Black Jumper,2020,1 Season,Comedy,"Proud Bristolian and multi-award-winning comedian, Jayde Adams brings her latest stand-up show to the screen. If you want to be a ‘successful independent woman person’ you better have something to say and you better be wearing the feminist wardrobe staple; the Serious Black Jumper™."
TV Show,Ilana Glazer: The Planet Is Burning,2020,1 Season,Comedy,"Ilana Glazer‘s debut standup special is trés lol, and turns out - she one funny b. Check out Ilana’s thoughts on partnership, being a successful stoner adult, Nazis, Diva Cups, and more. Hold on to your nuts cuz this hour proves how useless the patriarchy is. For Christ’s sake, The Planet Is Burning, and it’s time a short, queer, hairy New York Jew screams it in your face!"
TV Show,I Love Dick,2017,1 Season,Comedy,"Adapted from the lauded feminist novel, I LOVE DICK is set in a colorful academic community in Marfa, Texas. It tells the story of a struggling married couple, Chris and Sylvere, and their obsession with a charismatic professor named Dick. Told in Rashomon-style shifts of POV, I LOVE DICK charts the unraveling of a marriage, the awakening of an artist and the deification of a reluctant messiah."
TV Show,Hyperdrive,2007,2 Seasons,Comedy,"The crew of the HMS Camden Lock return for another season of the critically acclaimed and international award winning sci-fi comedy. It's 2152 and Commander Henderson and his team are powering their way through the galaxy once again, still promoting the tourist wonders and business opportunities of the UK."
TV Show,Hustle,2012,8 Seasons,Comedy,"An action-packed blend of humour and intrigue, following the fortunes of a gang of expert cons on the loose in London. They are specialists in the way of the grifter and all are keen to liberate cash from the amoral and undeserving. From faking film sets and expensive paintings to double-crossing the duplicitous head of a bank's security system. The con is on."
TV Show,Hunderby,2015,2 Seasons,Comedy,"Set in an isolated rural parish in the early 1800s, Hunderby is a twisted Austen world of doomed romance, closet homosexuality and accidental incest. It's period drama deconstructed by the dark and absurd humor that has become Julia Davis' trademark."
TV Show,How I Met Your Mother,2014,10 Seasons,Comedy,"Throw away the Playbook for good! In the series' hilarious final season, you're invited to Barney and Robin's epic wedding weekend, and we get to know Ted's – wait for it – ""The One""!"
TV Show,Here's Lucy,1974,6 Seasons,Comedy,"The complete sixth season of Here's Lucy (1973-74, CBS-TV) features all 24 episodes uncut and digitally remastered for superior quality, plus a wealth of new and never-before- seen special features."
TV Show,Hamish Macbeth,1997,3 Seasons,Comedy,"Robert Carlyle stars as Hamish Macbeth, the lone PC in a small Scottish village called Lochdubh. The village is full of colourful characters, and Macbeth has a pretty easy time of it, but when he does solve a crime, he must pass up glory, for fear that he might be promoted to a different station."
TV Show,Half & Half,2006,4 Seasons,Comedy,Half-sisters Mona and Dee Dee are virtual strangers who have grown up separately and suddenly become neighbors in the same San Francisco apartment building. Mona is a budding music executive raised by her single mother to be free-spirited and independent.
TV Show,Good Omens,2019,1 Season,Comedy,"The End of the World is coming, which means a fussy Angel and a loose-living Demon who’ve become overly fond of life on Earth are forced to form an unlikely alliance to stop Armageddon. But they have lost the Antichrist, an 11-year-old boy unaware he’s meant to bring upon the end of days, forcing them to embark on an adventure to find him and save the world before it’s too late."
TV Show,Glee,2015,7 Seasons,Comedy,GLEE takes its final bow with a sixth and final 13-episode season. GLEE airs Fridays at 8/7c on FOX.
TV Show,Girl/Girl Scene Flashback,2011,1 Season,Comedy,"Flashback to the early 2010's and learn the backstory of the hit lesbian TV series Girl/Girl Scene! Made on a zero budget, this award-winning show tells the story of Evan, Maxine, and Jessie - three lesbians who break all the rules. Along with Elliott, Jessie's transgender best friend, and Jessie's mom Susan, their love stories entwine and the drama unfolds."
TV Show,Girl/Girl Scene,2017,2 Seasons,Comedy,"Girl/Girl Scene is the sexy, award-winning lesbian drama series that shocked the world with its provocative vision of life as a modern gay girl. Follow bad-girl Evan, escort Avery, Southern belle Maxine, stoner Bender and teenage runaway Ling as they navigate their passionate and intertwining love lives."
TV Show,Gina Brillon: The Floor is Lava,2020,1 Season,Comedy,"Gina Brillon has always had a unique approach to life’s ups and downs; handling them with a humor and sass that comes naturally to the Bronx born Latina. In her third stand up special, Brillon holds no punches when discussing her childhood, culture and the transition from single to married life with her Midwestern husband."
TV Show,Getting On,2012,3 Seasons,Comedy,"Getting On returns for more dark humor among the bedpans; set in the backwaters of the National Health Service this third season sees King Edwards closed and Den, Kim and Dr Moore transferred 12 miles to a newer ward. Cuts, re-structuring and life events once again dominate the daily grind."
TV Show,Fundamentally Cynical,2019,1 Season,Comedy,"Fast paced show that revolves around a moronic camp counselor, named Lizard Boy, and a group of highly cynical campers. LB is the main counselor at, ""Camp Dingle-dork"" which is owned by an eccentric and reclusive millionaire by the same name."
TV Show,Fugget About It,2015,3 Seasons,Comedy,"Fugget About It is a new animated comedy sitcom about the misadventures of Jimmy Falcone. Jimmy is a former New York mob boss, who goes from feared capo to friendly Canuck when he and his family enter the witness protection program in Regina, Saskatchewan, Canada."
TV Show,Friday Night Dinner,2016,4 Seasons,Comedy,"The Goodman family return for more Friday Night Dinner. In this season, Jonny gets serious with a 'female', while also sustaining an injury after Adam butters the kitchen floor. Elsewhere Mum is forced to pretend that her mother has died, Dad invites a friend over who talks with his eyes closed and 'Horrible Grandma' returns."
TV Show,Frank of Ireland,2021,1 Season,Comedy,"Frank is a 33-year-old catastrophe; a misanthropic fantasist in arrested development who’s convinced that the world owes him. He's also our hero. He has a tenuous hold on reality, a single room in his mother’s home, an ex he can’t get over and a loyal best friend, Doofus. This is the hilarious story of a man’s hapless search for respect. We don’t want him to succeed, but it’s fun to watch him try."
