type,title,release_year,duration,listed_in,description
TV Show,LOVE and LIES,2017,1 Season,Anime,"In order to increase birth rates, Japan implements a capability calculation that assigns partners to young people when they turn 16. Yukari Nejima confess to his childhood crush Misaki Tazaki, only to find out he has been assigned to Ririna Sanada."
TV Show,Land of the Lustrous,2017,1 Season,Anime,"Phos, the youngest Houseki, must create an encyclopedia of natural history in a risky world where Moon Dwellers hunt their kind."
TV Show,KenIchi: The Mightiest Disciple (English Dub),2007,4 Seasons,Anime,"Wishing to protect the things he loves and determined to have the strength to face the increasing adversity, KenIchi must learn various martial arts from the dojo's resident masters, taking Karate, Muay Thai, Ju Jitsu and Chinese Martial Arts and combining them to create his own fighting style!"
TV Show,Kabukibu!,2017,1 Season,Anime,"Kurogo Kurusu, is a high school student with an almost annoying love of kabuki. The only problem for him is that his school doesn’t have a club for it. He decides to take matters into his own hands and create a kabuki club."
TV Show,Kabaneri of the Iron Fortress (Original Japanese Version) (English Subtitled),2016,1 Season,Anime,"The world is overrun with Kabane, zombie-like creatures with an appetite for human flesh. While the last of humanity has retreated into fortress-like stations connected by armored trains, there are few that remain as hopeful as Ikoma."
TV Show,Hitorijime My Hero,2017,1 Season,Anime,"High schooler Masahiro Setagawa is a fairly helpless delinquent, so much so that the neighborhood bullies use him to run their errands. His life changes when he meets high school teacher Kosuke Oshiba."
TV Show,Grimoire of Zero,2017,1 Season,Anime,"When a half-beast mercenary teams up with a witch who is in search of a magical tome that can destroy the world, a grand adventure ensues. Despite his hatred of witches, he enters an agreement that shewill make him human once she reaches her goal."
TV Show,Girls' Last Tour,2017,1 Season,Anime,"In a future where most of humanity has perished, two young girls explore the ruins of civilization looking for food and fuel."
TV Show,Ghost Stories,2001,1 Season,Anime,"When nearby construction disturbs a spiritual resting place, it's disgruntled denizens do what any supernatural being would do after a rude awaking - they terrorize the local school. And that means it's up to a scruffy band of young ghost hunters to expel their satanic schoolmates before everyone gets sent to permanent detention!"
TV Show,Elfen Lied,2005,1 Season,Anime,Elfen Lied
TV Show,Colourcloud Palace,2006,1 Season,Anime,"In this anime saga, a poor young woman with big dreams accepts the chance of a lifetime: working for the Emperor."
TV Show,Chi's Sweet Adventure,2018,2 Seasons,Anime,"Chi, the sweet kitten full of energy is back! It's yet another day full of happiness for Chi, as she spends the day with her friends, Come-Come, Ann, and Telly. They fool around together, go discover secret spots together, and so on. New characters newly join the series in this brand new season. Don't miss the special episode, where Come-Come sets out on an adventure to an unknown town!"
TV Show,Blade of the Immortal,2020,1 Season,Anime,"Edo, an era of warriors. There lived an immortal man, the Slayer of Hundreds, 'Manji.' He meets Rin, who has sworn vengeance for her parents. Rin's grudge is against a group of swordmasters – Ittou-ryu. She asks Manji to be her bodyguard on her journey. He refuses, but then sees his late sister in Rin. So began the violent struggle that would bring even the immortal Manji to his knees."
TV Show,Armed Girl's Machiavellism,2017,1 Season,Anime,"Nomura Fudou is sent to Private Aichi Symbiosis Academy, which is ruled by the student organization called “Five Ruling Swords”. He is given the option: be expelled, or act and dress like a girl!"
TV Show,Anonymous Noise,2017,1 Season,Anime,"Nino sings for one reason only: to be found. Blessed with a beautiful voice, she wishes to reunite with two childhood friends: Momo and Yuzu. Things start to change as she enters her first year of high school."
TV Show,Altair: A Record of Battles,2017,1 Season,Anime,"In the desert nation of the Türkiye Stratocracy. Mahmut lost his mother twelve years ago in the war with the neighboring Balt-Rhein Empire. Driven to bring peace to his country, he became the youngest Pasha in Türkiye history.
However, the threat of the Empire looms once again.
With his trusty eagle Iskender, will Mahmut be able to thwart the threat of Balt-Rhein and bring peace to his nation?"
TV Show,Lupin the 3rd Part 4 (English Dub),2016,2 Seasons,Anime,Lupin and the gang embark on new and exciting escapades throughout Italy and San Marino in this stunningly animated fifth installment following the adventures of the beloved gentleman thief with a heart of gold.
TV Show,Ninja Robots Season 1,1995,1 Season,Anime,"Joe Maya, upon turning 16, is to be conscripted into Hazard Pasha's army on Mars. When he fails to show up, and flees the army and takes refuge in crashed ship. There he discovers a transforming Ninja Robot that he can control at will."
TV Show,The Great Passage,2016,1 Season,Anime,"""I'm just saying 'read the air' a little more.""""You are using 'air' to mean situation.""Mitsuya Majime, an awkward salesman, and Masashi Nishioka, an easy-going dictionary editor meet by coincidence. Genbu Book's veteran dictionary editor Araki is looking for a successor. He hears about Majime from Nishioka and decides to meet him.This is a story about the clumsy people who live for words.(C)GDED"
TV Show,Scum's Wish,2017,1 Season,Anime,"Hopeless love... Painful love... Unrequited love... Are they really all that beautiful? In her second year in high school, Hanabi Yasuraoka is hopelessly in love with the wrong person. Someone she's willing to do anything to be with, even if it means hurting the people she cares about. This is a love story both pure and disturbed.(C)MY/SQEX,S"
TV Show,Yu-Gi-Oh! VRAINS,2019,1 Season,Anime,"Welcome to the world of Yu-Gi-Oh! VRAINS, where virtual reality, artificial intelligence, and high-speed dueling merge into a fighting extravaganza!"
TV Show,BeyWarriors: Beyraiderz,2014,1 Season,Anime,"In this anime series, Sho Tenma searches for a portal to the Six Mythical Beasts. Along his journey, he sharpens his Blading techniques and encounters enemies bent on world domination."
TV Show,Ishida and Asakura,2021,1 Season,Anime,"Ishida and Asakura focuses on the two lives of stoic Ishida and lecherous Asakura alongside their interactions with their weird classmates and teachers at their high school. Asakura wants to become a teacher in Boob Physics so that he can be surrounded by beautiful girls every day, but Ishida wants to run a Flower Shop together with Asakura when they graduate."
TV Show,Himouto! Umaru-chan,2017,1 Season,Anime,"Umaru's second season reunites her with her friends, her big brother, and her beloved COLA!"
TV Show,Tomorrow's Joe 2 (Original Japanese Audio),1981,2 Seasons,Anime,"Joe, one of the top ranked boxers in the world, no longer has the yearning or desire to enter the ring again after killing his previous opponent by landing a wicked left jab to his temple. His confidence and competitive spirit is restored when he decides to overcome his fear by facing the uncrowned king from Venezuela, Carlos Rivera."
