type,title,release_year,duration,listed_in,description
Movie,The Piano,1993,121 min,Dramas,"With her daughter and her beloved piano in tow, a mute Scottish woman arrives in New Zealand, where a gruff loner sets out to seduce her."
Movie,Unroyal,2020,97 min,Dramas,"When a rude and arrogant princess finds herself relying on a gatekeeper after a terrible accident, it may be enough to make her change her ways."
Movie,La diosa del asfalto,2020,127 min,Dramas,"A woman from a tough neighborhood outside Mexico City comes home a rock star, inadvertently provoking a confrontation with the ghosts of her past."
Movie,The Railway Man,2013,108 min,Dramas,"Decades after World War II, a still-shattered soldier unexpectedly falls in love and sees a bizarre coincidence bring his past back into focus."
Movie,Tango Feroz,1993,124 min,Dramas,"One of the first rock stars in Argentina, Tango leads a full life during an era of social unrest – one of both glory and despair."
Movie,'76,2016,118 min,Dramas,"When her husband is accused of taking part in an attempted military coup, a pregnant woman's life takes an emotional turn. Inspired by true events."
Movie,Aftermath,2021,115 min,Dramas,"Desperate to save their marriage, a young couple takes a deal and moves into their dream home, but disturbing events reveal the house's troubled history."
Movie,Heavy,1995,104 min,Dramas,Overweight Victor hides from the world making pizzas in his mother's gloomy dive until a new waitress blows in and disrupts his isolation.
Movie,Ije: The Journey,2010,106 min,Dramas,"When her sister is accused of multiple murders, a Nigerian woman travels to Los Angeles to uncover the truth and fight for her sibling’s freedom."
Movie,Catch Me If You Can,2002,142 min,Dramas,"An FBI agent makes it his mission to put cunning con man Frank Abagnale Jr. behind bars. But Frank not only eludes capture, he revels in the pursuit."
Movie,Five Feet Apart,2019,116 min,Dramas,A teen with cystic fibrosis shakes up her daily routine and challenges hospital protocol when she falls for a fellow patient.
Movie,Freedomland,2006,113 min,Dramas,"When a woman reports that her infant son was kidnapped by a black man, an African American detective and a white activist team up to dig for details."
Movie,I missed you: Director's Cut,2021,96 min,Dramas,A workaholic reconnects with two men she blocked on social media five years ago and begins to reflect on her past life choices.
Movie,Magnolia,1999,189 min,Dramas,"Through chance, history and divine intervention, a cast of eclectic characters weaves and warps through each other's lives on a random day in California."
Movie,My Girl,1991,102 min,Dramas,This coming-of-age charmer follows a summer in the life of an 11-year-old girl who learns about love and loss as she grapples with profound changes.
Movie,Seabiscuit,2003,141 min,Dramas,An ungainly-looking colt becomes a winning thoroughbred in this Depression-era drama based on the true story of champion racehorse Seabiscuit.
Movie,The Haunting in Connecticut 2: Ghosts of Georgia,2013,101 min,Dramas,A couple's Georgia dream home becomes a living nightmare when their daughter begins to have frightening visions from the property's terrible past.
Movie,The Lincoln Lawyer,2011,118 min,Dramas,A street-wise defense lawyer who operates out of the back seat of his Lincoln lands a high-profile case that soon puts him and his family in danger.
Movie,The Machinist,2004,102 min,Dramas,"Haunted and gaunt after a prolonged bout of insomnia, factory worker Trevor Reznik begins to question his sanity amid a series of mysterious events."
Movie,The Lost Café,2018,76 min,Dramas,An aspiring filmmaker grapples with her decision to study abroad in Norway when she meets an insightful but peculiar owner of a curious coffee shop.
Movie,Eyes of a Thief,2014,103 min,Dramas,"After a decade in prison, a Palestinian man with a dark secret returns to the West Bank and searches for the daughter he lost long ago."
Movie,Pomegranates and Myrrh,2009,95 min,Dramas,"After her husband is placed under Israeli detention, a Palestinian newlywed is left to deal with the fallout, resorting to her passion for Dabke to cope."
Movie,The Operative,2019,117 min,Dramas,"Working as a Mossad spy assigned to Tehran, Rachel reaches her breaking point. Now it’s dangerously hard to tell whose side she’s on."
Movie,African America,2021,97 min,Dramas,A disgruntled South African woman leaves her fiancé and embezzles money from her job to pursue her dream of being a Broadway star in New York City.
Movie,The Last Letter From Your Lover,2021,111 min,Dramas,"After finding a trove of love letters from 1965, a reporter sets out to solve the mystery of a secret affair — while embarking on a romance of her own."
Movie,Cousins,2021,99 min,Dramas,"Separated as children, three cousins with an unshakeable bond confront their painful pasts and embark on an emotional journey to find each other."
Movie,Sanitation Day,2020,105 min,Dramas,Two cops must contend with the uncooperative tenants of an apartment complex as they try to solve a murder before the crime scene is wiped clean.
Movie,The Tambour of Retribution,2021,91 min,Dramas,"In an impoverished neighborhood, the son of a swordsman falls in love with the daughter of a wedding singer — a taboo match in a traditional society."
Movie,2 Weeks in Lagos,2020,107 min,Dramas,A businessman returns home to Nigeria and falls in love with a friend's sister despite his family’s plan for him to marry a politician’s daughter.
Movie,Deep,2021,101 min,Dramas,Four insomniac med school students are lured into a neuroscience experiment that spirals out of control — and must find a way out before it’s too late.
Movie,The Beguiled,2017,94 min,Dramas,"During the Civil War, a wounded Union soldier takes refuge at a Southern girls school, rupturing the calm amid growing sexual tension and infighting."
Movie,The Book of Henry,2017,105 min,Dramas,"An 11-year-old vows to help a new neighbor who he suspects is in danger, and documents his efforts in a series of written entries and audio recordings."
Movie,The Twilight Saga: Breaking Dawn: Part 1,2011,117 min,Dramas,"After a dream wedding, Bella and Edward enter a new nightmare when a shocking development forces life-or-death decisions."
Movie,The Twilight Saga: Breaking Dawn: Part 2,2012,115 min,Dramas,"In the epic series' final chapter, Bella and Edward's newborn daughter forces the couple into a life-altering confrontation with the Volturi."
Movie,The Twilight Saga: Eclipse,2010,124 min,Dramas,"With a bloodthirsty enemy on a quest for revenge, Bella must reconcile her love for vampire Edward and her growing feelings for werewolf Jacob."
Movie,The Twilight Saga: New Moon,2009,131 min,Dramas,"Still reeling from the departure of vampire Edward Cullen, a heartbroken Bella Swan finds comfort in her friendship with werewolf Jacob Black."
Movie,My Amanda,2021,90 min,Dramas,"Two unusually close friends share every aspect of their lives together. As their lives evolve, their bond remains the only constant."
Movie,American Woman,2019,87 min,Dramas,"In rural Pennsylvania, a working-class single mom must pick up the pieces and step up to raise her grandson after her daughter suddenly disappears."
Movie,Fear Street Part 2: 1978,2021,111 min,Dramas,"In the cursed town of Shadyside, a killer's murder spree terrorizes Camp Nightwing and turns a summer of fun into a gruesome fight for survival."
Movie,Last Summer,2021,102 min,Dramas,"During summer vacation in a beachside town, 16-year-old Deniz seeks the affection of his childhood crush and navigates a love triangle."
Movie,Midnight Sun,2018,91 min,Dramas,"Born with a fatal sensitivity to sunlight, a sheltered teen girl falls for her neighbor, but hides her condition from him as their romance blossoms."
Movie,Clash,2020,87 min,Dramas,"When the patriarch of an emigrant Nigerian family visits their female-led Canadian home, traditional values collide with newer ones."
Movie,Mama Drama,2020,105 min,Dramas,"After years of fertility issues and her mother-in-law's nagging, a woman hires her assistant as a surrogate. But things don’t go as smoothly as planned."
Movie,Tango With Me,2010,104 min,Dramas,A newly married couple journeys through self-discovery and healing while dealing with the aftermath of a traumatic event on their wedding night.
Movie,Therapy,2020,85 min,Dramas,A young dysfunctional couple tries to patch up their relationship through sessions with a highly unconventional therapist.
Movie,A Land Imagined,2019,95 min,Dramas,A cop in Singapore investigates the disappearance of a Chinese migrant construction worker who spent sleepless nights playing a mysterious video game.
Movie,Har Kisse Ke Hisse: Kaamyaab,2020,105 min,Dramas,"After a career of thankless credits, a retired actor returns for a long-awaited leading role but finds he is utterly unprepared for new-age filmmaking."
Movie,Rehmataan,2012,116 min,Dramas,"As unemployment, drug addiction and corruption plague a society, this drama depicts the people who believe there’s still good in the world."
Movie,Return of the Prodigal Son,1976,124 min,Dramas,"Freed after spending 12 years in jail, a man's homecoming turns into a dark affair as his disillusion clashes with his family's expectations."
Movie,Rise: Ini Kalilah,2018,101 min,Dramas,"Inspired by Malaysia's 14th General Election, this film trails six individuals and the obstacles they face in the days leading up to the historic event."
Movie,Si Doel the Movie 2,2019,95 min,Dramas,"As Sarah and her child look to settle in Jakarta, Zaenab searches for answers and gets caught between defending her marriage to Doel or letting it go."
Movie,Ujala,1959,143 min,Dramas,"An honest man dreams of a better life for his family, but a childhood friend leads him into a world of crime that keeps happiness just out of reach."
Movie,RattleSnake - The Ahanna Story,2020,136 min,Dramas,"In this stylish remake, a disillusioned mastermind assembles a team to pull off a series of spectacular heists — but his crimes make too many enemies."
Movie,Dreamy Eyes,2019,117 min,Dramas,"Through heartbreak and betrayal, Ngan's unrequited love for his childhood best friend Hà La endures for a generation in this sweeping romance."
Movie,Mary Magdalene,2019,120 min,Dramas,"A woman with healing powers abandons her village life to become a devout disciple of Jesus, the founder of Christianity."
Movie,Memoirs of a Geisha,2005,145 min,Dramas,"Sold to a geisha house as a child, a fisherman’s daughter becomes the most sought-after geisha in Kyoto, but rivalries threaten the destiny she desires."
Movie,Ophelia,2018,106 min,Dramas,"In this retelling of “Hamlet” from Ophelia’s point of view, the lady-in-waiting’s shared love with Denmark’s prince is ruined by treachery and madness."
Movie,Pet Sematary 2,1992,101 min,Dramas,"When Chase and his son, Jeff, move to a different town, Jeff befriends an outcast named Drew, and the two discover a strange Indian burial ground."
Movie,Red Joan,2019,101 min,Dramas,"When an unassuming elderly widow is arrested for treason, her tangled secret past as the KGB's longest-serving British spy is exposed."
Movie,Seven Pounds,2008,123 min,Dramas,"Weighed down by a dark secret, IRS agent Ben Thomas tries to improve the lives of seven strangers in need of a second chance."
Movie,The American,2010,105 min,Dramas,"Dispatched to a small Italian town to await further orders, assassin Jack embarks on a double life that may be more relaxing than is good for him."
Movie,The Best of Enemies,2019,133 min,Dramas,"In 1971, a summit on school integration in North Carolina pits a civil rights activist against a Ku Klux Klan leader, sparking an unlikely friendship."
Movie,The Life of David Gale,2003,130 min,Dramas,"When a Texas professor and advocate for the elimination of the death penalty is falsely accused of a crime, he ends up on death row himself."
Movie,The Queen,2006,103 min,Dramas,"After Princess Diana's death, Queen Elizabeth II and Tony Blair face public demands that she be memorialized in a manner beyond standard protocol."
Movie,Voiceless,2020,112 min,Dramas,"A bright and promising young girl gets abducted and taken to a terrorist camp, where she unexpectedly crosses paths with her soulmate."
Movie,What Dreams May Come,1998,114 min,Dramas,"A physician finds himself in heaven after an accident, inhabiting the landscape of his wife's paintings while seeking to rescue her from the underworld."
Movie,Why Do Fools Fall in Love,1998,116 min,Dramas,"In this rock 'n' roll comedy-drama, three women go to court over royalties from the one-hit-wonder singer they all loved — and whom they all married."
Movie,Working Title,2019,110 min,Dramas,"In the '70s, a graduate student works with three incarcerated women from the Manson Family as they look back at their lives. Based on a true story."
Movie,Deranged,2020,98 min,Dramas,A substitute teacher and an obsessive student begin an illicit affair that endangers everyone involved and blurs the line between predator and prey.
Movie,Prime Time,2021,92 min,Dramas,"On New Year’s Eve 1999, an armed man enters a TV studio during a broadcast, takes the host hostage and makes one demand: to give a message live on air."
Movie,A Way Back Home,2020,82 min,Dramas,"After receiving a terminal diagnosis, a man fakes an accident to spare his family’s grief and must deal with the fallout of his deception."
Movie,Killing Them Softly,2012,97 min,Dramas,"When a couple of low-level crooks rob a Mob-protected poker game, a slick enforcer is hired to track down the offenders and take care of business."
Movie,Into the Wind,2018,76 min,Dramas,Two siblings set sail as a crew on a yacht on the Aegean Sea. Circumstances soon change when a young documentary filmmaker comes aboard.
Movie,Here Comes the Rain,2010,101 min,Dramas,"Abducted during the Lebanese Civil War and now in his 50s, Ramez is finally a free man. But he returns to society deeply traumatized by the past."
Movie,The Seventh Day,2021,87 min,Dramas,An inexperienced priest teams up with a hardened exorcist to stop the demonic possession of a young boy. But darkness lies where they least expect it.
Movie,Broken,2019,108 min,Dramas,"After running away from her marriage, a woman enters a dangerous agreement with an unfamiliar man to save her father's company and her reputation."
Movie,O Vendedor de Sonhos,2016,96 min,Dramas,A disillusioned psychologist tries to commit suicide until he strikes up a friendship with an unlikely savior who teaches him a new way of living.
Movie,A Family,2021,135 min,Dramas,"Taken in by the yakuza at a young age, Kenji swears allegiance to his old-school boss, pledging to adhere to the family code amid ever-changing times."
Movie,Fatherhood,2021,111 min,Dramas,"A widowed new dad copes with doubts, fears, heartache and dirty diapers as he sets out to raise his daughter on his own. Inspired by a true story."
Movie,Besieged Bread,2015,12 min,Dramas,"In battle-ridden Syria, a woman trying to smuggle bread into a blockaded area crosses paths with a soldier who has deserted the regime's forces."
Movie,Fan Girl,2020,101 min,Dramas,An infatuated fan finds an unexpected way to meet her celebrity crush and discovers a dark reality behind the facade of fame and her fantasy world.
Movie,Red Snow,2019,96 min,Dramas,"Ambushed by the Taliban, a First Nations soldier from Canada gets captured but escapes in a harrowing journey that stirs up memories of love and loss."
Movie,Lowriders,2016,98 min,Dramas,"Caught up in the lowrider world of his father and embittered brother, an East LA graffiti artist grapples with a family feud while chasing his dreams."
Movie,Security,2021,119 min,Dramas,"After the assault of a young woman in their seaside town, a security expert and his family get caught in a powerful riptide of secrets and lies."
Movie,The Devil Below,2021,89 min,Dramas,"When a team of researchers tries to find out what started a fire in a coal mine, they quickly discover that the disaster is anything but natural."
Movie,Blind Intersections,2012,91 min,Dramas,This film follows the societal challenges three strangers in Beirut go through as unexpected events link their fates.
Movie,Camellia Sisters,2021,117 min,Dramas,Tensions rise and untold secrets surface for three royal sisters when a family treasure is stolen the night before an antique auction.
Movie,Copenhagen,2014,99 min,Dramas,"Philandering his way across Europe to find the grandfather he's never met, William unexpectedly befriends a 14-year-old who changes how he sees women."
Movie,Awake,2021,97 min,Dramas,"After a global event wipes out humanity's ability to sleep, a troubled ex-soldier fights to save her family as society and her mind spiral into chaos."
Movie,Tragic Jungle,2021,97 min,Dramas,"To escape an arranged marriage, a woman flees into the depths of the Mayan jungle, where untamed nature merges the human and the supernatural."
Movie,A Private War,2018,110 min,Dramas,"In this biopic, war correspondent Marie Colvin risks it all to bring back the truth from the frontlines, despite the toll it takes on her own life."
Movie,Small Chops,2020,98 min,Dramas,"When a business mogul hires an exotic dancer for a weekend of entertainment, it quickly morphs into a messy situation full of misunderstanding."
Movie,The Girl and the Gun,2019,78 min,Dramas,"Fed up with abuse by those around her, a department store saleswoman finds a weapon in an alleyway and decides to settle scores."
Movie,2 Hearts,2020,101 min,Dramas,"In parallel love stories, the lives of college student Chris and wealthy businessman Jorge intersect in a profound twist of fate. Based on a true story."
Movie,A Perfect Ending,2012,110 min,Dramas,"After confessing an unusual secret, a repressed wife – prompted by her friends – decides to explore her sexuality with a high-priced call girl."
Movie,Bliss,1997,103 min,Dramas,"Two young newlyweds seek out the help of unlicensed sex therapist Baltazar, who initiates the couple into the mysteries of tantric sex."
Movie,I Am Sam,2001,132 min,Dramas,"When the legal system declares him unfit to be a parent, a father with an intellectual disability fights to regain custody of his young daughter."
Movie,Million Dollar Baby,2004,133 min,Dramas,"When a cantankerous trainer mentors a persistent amateur boxer determined to go pro, deep-seated emotions become their strongest opponents."
Movie,Mosquita y Mari,2012,85 min,Dramas,"Neighbors but by no means friends, high schoolers Yolanda and Mari discover a bond and an attraction when they're made study partners."
Movie,The Girl King,2015,106 min,Dramas,"Sweden's forward-thinking Queen Kristina resists her country's conservative ideals, which only grow more restrictive when she falls for a woman."
Movie,The Wedding Guest,2018,97 min,Dramas,"Hired to extract a bride-to-be before her arranged wedding in Pakistan, a hired gun goes on the run with his hostage when his plan unravels."
Movie,The Wind,2019,88 min,Dramas,"Isolated on a wind-ravaged 19th-century homestead, a frontierswoman begins to suspect that evil lurks in the terrifying emptiness all around her."
Movie,Collateral Beauty,2016,97 min,Dramas,An advertising executive wrestling with grief finds meaning by writing letters to unconventional recipients as caring colleagues plot a ruse.
Movie,The Day I lost My Shadow,2018,91 min,Dramas,"As winter hits hard and resources run low in Damascus, a single mom heads to the war-scarred outskirts looking for gas to prepare her son a warm meal."
Movie,Baggio: The Divine Ponytail,2021,92 min,Dramas,"The story of Roberto Baggio, one of the best soccer players of all time, including his career highs, triumphs over injuries and discovery of Buddhism."
Movie,A Place in the Stars,2014,110 min,Dramas,A young lawyer who has information about counterfeit drug trafficking in Nigeria must choose between betraying his conscience or revealing the truth.
Movie,99 Songs,2021,131 min,Dramas,"Challenged to compose 100 songs before he can marry the girl he loves, a tortured but passionate singer-songwriter embarks on a poignant musical journey."
Movie,99 Songs (Tamil),2021,131 min,Dramas,"Challenged to compose 100 songs before he can marry the girl he loves, a tortured but passionate singer-songwriter embarks on a poignant musical journey."
Movie,99 Songs (Telugu),2021,131 min,Dramas,"Challenged to compose 100 songs before he can marry the girl he loves, a tortured but passionate singer-songwriter embarks on a poignant musical journey."
Movie,Strain,2020,107 min,Dramas,"When his son is diagnosed with sickle cell disease, a man and his family struggle to face a new reality as they rediscover their shared love."
Movie,678,2009,99 min,Dramas,"This film sheds light on sexual harassment in Egypt, following the lives of three women from different social classes who have been subjected to it."
Movie,Asmaa,2011,92 min,Dramas,"Constantly denied medical treatment, an HIV positive woman confronts societal stigma with unexpected courage. Inspired by true events."
Movie,Taxi No. 9211,2006,116 min,Dramas,"When an arrogant scion hails his taxi, a cabbie in desperate need of money sees an opportunity that kicks off an intensely contentious 24-hour showdown."
Movie,Sleight,2016,89 min,Dramas,"Struggling to raise his little sister on his own, a young street magician turns to drug dealing, unaware of how ruthless his supplier can be."
Movie,Ahaan,2021,81 min,Dramas,"Jilted by his wife, a man with OCD finds eye-opening common ground and camaraderie with his neighbor, a young man with Down Syndrome."
Movie,Love or Money,2020,116 min,Dramas,"When persistent Leon sweeps her off her feet, ambitious Angel must choose between true love and her dreams of a luxurious life."
Movie,Ferry,2021,107 min,Dramas,"Before he built a drug empire, Ferry Bouman returns to his hometown on a revenge mission that finds his loyalty tested — and a love that alters his life."
Movie,I Am All Girls,2021,107 min,Dramas,A relentless detective finds common ground with a killer systematically targeting the perpetrators running a powerful child-trafficking ring.
Movie,The Woman in the Window,2021,102 min,Dramas,"Confined to her home by agoraphobia, a psychologist becomes obsessed with her new neighbors — and solving a brutal crime she witnesses from her window."
Movie,Tottaa Pataaka Item Maal,2018,107 min,Dramas,"Exasperated with living in perpetual fear for their safety, four women kidnap a man to show him the realities of being female in Delhi."
Movie,Dance of the Forty One,2021,99 min,Dramas,A gay congressman marries the Mexican president's daughter but cavorts with a young man at a secret club. And then scandal hits. Based on a true story.
Movie,Oxygen,2021,102 min,Dramas,"After waking up in a cryogenic unit, Liz fights to survive and remember who she is before her oxygen runs out."
Movie,Illegal Woman,2020,119 min,Dramas,An immigration lawyer and a Nigerian woman caught in a ring of corruption team up to uncover the truth behind a suspicious death in a detention center.
Movie,Nayattu,2021,122 min,Dramas,Three police officers become pawns for unscrupulous lawmakers when they are framed in an incident amid political elections and must flee to evade arrest.
Movie,Have You Ever Seen Fireflies? - Theatre Play,1999,118 min,Dramas,Yılmaz Erdoğan's lauded stage play traces the life of wunderkind Gülseren as she navigates social and political change.
Movie,Milestone,2021,98 min,Dramas,"Recently marking 500,000 kilometers on the road, a newly bereaved trucker faces the threat of losing the job that has come to define him to a new intern."
Movie,Monster,2021,99 min,Dramas,A talented teen implicated in a robbery-turned-murder fights for his innocence and integrity against a criminal justice system that’s already judged him.
Movie,Time to Dance,2020,107 min,Dramas,"When a ballroom dancer’s shot at a crucial tournament is jeopardized, a street dancer must face his own painful past and step up as her new partner."
Movie,And Tomorrow the Entire World,2020,112 min,Dramas,A law student joins an anti-fascist group and finds herself sucked into increasingly dangerous situations and drawn more and more to violence.
Movie,The Clovehitch Killer,2018,109 min,Dramas,A teenager's picture-perfect family is torn apart when he uncovers unnerving evidence of a serial killer close to home.
Movie,JT LeRoy,2018,109 min,Dramas,"In an elaborate hoax, a young woman pretends to be the acclaimed writer JT LeRoy, a fictional persona invented by her writer sister-in-law."
Movie,Mystic River,2003,138 min,Dramas,"Haunted by a monstrous crime, three childhood friends in Boston cross paths again decades later in connection with a murder investigation."
Movie,Sitting in Limbo,2020,89 min,Dramas,"After living 50 years in the UK, Anthony Bryan is wrongfully detained by the government and threatened with deportation. Based on true events."
Movie,State of Play,2009,127 min,Dramas,A veteran journalist teams up with a young reporter to untangle a web of lies surrounding the suspicious death of a woman tied to a powerful politician.
Movie,The Lovely Bones,2009,136 min,Dramas,"In the aftermath of her murder, 14-year-old Susie watches from beyond as her loved ones mourn and search for her killer who is hiding in plain sight."
Movie,The Whole Truth,2016,93 min,Dramas,"Trying to earn an acquittal for a teen client accused of murdering his wealthy father, a defense attorney uncovers disturbing facts about the victim."
Movie,Seven,2019,113 min,Dramas,"After his affluent father passes, a man must survive seven days in the Nigerian neighborhood of Ajegunle, where obstacles keep him from his inheritance."
Movie,The Disciple,2021,128 min,Dramas,"Self-doubt, sacrifice and struggle converge into an existential crisis for a devoted classical vocalist as the mastery he strives for remains elusive."
Movie,The Strangers: Prey at Night,2018,85 min,Dramas,Home-invasion horror comes to the trailer park when a family arrives at a mobile home community to find nobody there but a trio of masked murderers.
Movie,August: Osage County,2014,121 min,Dramas,"When their father disappears, three strong-willed women return to their childhood home and to their equally strong-willed mother."
Movie,One,2020,149 min,Dramas,A formidable Kerala chief minister’s party loyalties and personal principles are tested when a damning social media post sparks a heated power struggle.
Movie,Ram Prasad Ki Tehrvi,2019,113 min,Dramas,"Conflicts, complications and confrontations make for an emotional and eventful affair when a multigenerational family reunites in Lucknow."
Movie,One Like It,2020,15 min,Dramas,This short film follows a day in the life of a young woman in Egypt and how her interactions with others expose long-standing stereotypes and biases.
Movie,This Lady Called Life,2020,120 min,Dramas,"Abandoned by her family, young single mother Aiye struggles to survive but stays focused on her dream of becoming an elite chef."
Movie,Stowaway,2021,116 min,Dramas,A three-person crew on a mission to Mars faces an impossible choice when an unplanned passenger jeopardizes the lives of everyone on board.
Movie,Oloibiri,2015,86 min,Dramas,"After drilling depletes a small village, a corporation finds more oil in the region, igniting tensions among the community."
Movie,American Me,1992,126 min,Dramas,Three friends born in poverty create their own capitalist dream as powerful gang members. Time in prison makes one of them consider a fresh beginning.
Movie,Dhobi Ghat (Mumbai Diaries),2010,102 min,Dramas,"In this intimate drama, circumstances draw together four people from different castes – which would normally preclude them from forming friendships."
Movie,Lagaan,2001,224 min,Dramas,"In 1890s India, an arrogant British commander challenges the harshly taxed residents of Champaner to a high-stakes cricket match."
Movie,Taare Zameen Par,2007,162 min,Dramas,"When daydreamer Ishaan is sent to boarding school, an unconventional art teacher tries to help the imaginative student discover his true identity."
Movie,Ajeeb Daastaans,2021,142 min,Dramas,Four shorts explore the surprising ways in which unexpected catalysts inflame the uncomfortable emotions simmering under fractured relationships.
